EIDID,seqv1.year,seqv1,lat,lon,Country,Decade,Year,zoo,vect,wild,dom,drm,tot,EID.1940,EID.1950,EID.1960,EID.1970,EID.1980,EID.1990,EID.2000
1,1990.42056,42056,-31.5,115.5,AUS,1990,1993,0,0,0,0,1,1,0,0,0,0,0,1,0
2,1980.10617,10617,55.5,-3.5,GBR,1980,1985,0,0,0,0,1,1,0,0,0,0,1,0,0
3,2000.15223,15223,42.5,-77.5,USA,2000,2001,0,0,0,0,1,1,0,0,0,0,0,0,1
4,1990.21542,21542,25.5,121.5,TWN,1990,1998,0,0,0,0,1,1,0,0,0,0,0,1,0
5,1970.10321,10321,56.5,60.5,RUS,1970,1979,1,0,1,1,0,1,0,0,0,1,0,0,0
8,1980.31060,31060,-1.5,-80.5,ECU,1980,1987,0,1,0,0,0,1,0,0,0,0,1,0,0
9,1980.30706,30706,-0.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31065,31065,-1.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31066,31066,-1.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31067,31067,-1.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31424,31424,-2.5,-76.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31425,31425,-2.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31426,31426,-2.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31427,31427,-2.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31428,31428,-2.5,-72.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31429,31429,-2.5,-71.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31430,31430,-2.5,-70.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31780,31780,-3.5,-80.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31783,31783,-3.5,-77.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31784,31784,-3.5,-76.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31785,31785,-3.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31786,31786,-3.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31787,31787,-3.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31788,31788,-3.5,-72.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.31789,31789,-3.5,-71.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32139,32139,-4.5,-81.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32140,32140,-4.5,-80.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32142,32142,-4.5,-78.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32143,32143,-4.5,-77.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32144,32144,-4.5,-76.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32145,32145,-4.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32146,32146,-4.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32147,32147,-4.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32148,32148,-4.5,-72.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32499,32499,-5.5,-81.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32500,32500,-5.5,-80.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32501,32501,-5.5,-79.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32502,32502,-5.5,-78.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32503,32503,-5.5,-77.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32504,32504,-5.5,-76.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32505,32505,-5.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32506,32506,-5.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32507,32507,-5.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32859,32859,-6.5,-81.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32860,32860,-6.5,-80.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32861,32861,-6.5,-79.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32862,32862,-6.5,-78.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32863,32863,-6.5,-77.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32864,32864,-6.5,-76.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32865,32865,-6.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32866,32866,-6.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.32867,32867,-6.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33221,33221,-7.5,-79.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33222,33222,-7.5,-78.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33223,33223,-7.5,-77.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33224,33224,-7.5,-76.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33225,33225,-7.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33226,33226,-7.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33581,33581,-8.5,-79.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33582,33582,-8.5,-78.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33583,33583,-8.5,-77.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33584,33584,-8.5,-76.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33585,33585,-8.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33586,33586,-8.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33587,33587,-8.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33942,33942,-9.5,-78.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33943,33943,-9.5,-77.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33944,33944,-9.5,-76.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33945,33945,-9.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33946,33946,-9.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33947,33947,-9.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.33948,33948,-9.5,-72.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34302,34302,-10.5,-78.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34303,34303,-10.5,-77.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34304,34304,-10.5,-76.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34305,34305,-10.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34306,34306,-10.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34307,34307,-10.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34308,34308,-10.5,-72.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34309,34309,-10.5,-71.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34663,34663,-11.5,-77.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34664,34664,-11.5,-76.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34665,34665,-11.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34666,34666,-11.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34667,34667,-11.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34668,34668,-11.5,-72.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34669,34669,-11.5,-71.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34670,34670,-11.5,-70.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.34671,34671,-11.5,-69.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35023,35023,-12.5,-77.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35024,35024,-12.5,-76.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35025,35025,-12.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35026,35026,-12.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35027,35027,-12.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35028,35028,-12.5,-72.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35029,35029,-12.5,-71.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35030,35030,-12.5,-70.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35031,35031,-12.5,-69.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35384,35384,-13.5,-76.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35385,35385,-13.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35386,35386,-13.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35387,35387,-13.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35388,35388,-13.5,-72.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35389,35389,-13.5,-71.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35390,35390,-13.5,-70.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35391,35391,-13.5,-69.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35744,35744,-14.5,-76.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35745,35745,-14.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35746,35746,-14.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35747,35747,-14.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35748,35748,-14.5,-72.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35749,35749,-14.5,-71.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35750,35750,-14.5,-70.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.35751,35751,-14.5,-69.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36105,36105,-15.5,-75.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36106,36106,-15.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36107,36107,-15.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36108,36108,-15.5,-72.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36109,36109,-15.5,-71.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36110,36110,-15.5,-70.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36111,36111,-15.5,-69.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36466,36466,-16.5,-74.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36467,36467,-16.5,-73.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36468,36468,-16.5,-72.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36469,36469,-16.5,-71.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36470,36470,-16.5,-70.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36471,36471,-16.5,-69.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36828,36828,-17.5,-72.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36829,36829,-17.5,-71.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36830,36830,-17.5,-70.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
9,1980.36831,36831,-17.5,-69.5,PER,1980,1988,0,1,0,0,1,1,0,0,0,0,1,0,0
10,1980.15229,15229,42.5,-71.5,USA,1980,1986,1,0,1,0,0,1,0,0,0,0,1,0,0
11,1980.17723,17723,35.5,-97.5,USA,1980,1987,1,0,0,1,0,1,0,0,0,0,1,0,0
14,1940.10995,10995,54.5,14.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.10996,10996,54.5,15.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.10997,10997,54.5,16.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.10998,10998,54.5,17.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.10999,10999,54.5,18.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11000,11000,54.5,19.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11355,11355,53.5,14.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11356,11356,53.5,15.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11357,11357,53.5,16.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11358,11358,53.5,17.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11359,11359,53.5,18.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11360,11360,53.5,19.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11361,11361,53.5,20.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11362,11362,53.5,21.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11363,11363,53.5,22.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11364,11364,53.5,23.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11716,11716,52.5,15.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11717,11717,52.5,16.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11718,11718,52.5,17.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11719,11719,52.5,18.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11720,11720,52.5,19.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11721,11721,52.5,20.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11722,11722,52.5,21.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.11723,11723,52.5,22.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12076,12076,51.5,15.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12077,12077,51.5,16.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12078,12078,51.5,17.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12079,12079,51.5,18.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12080,12080,51.5,19.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12081,12081,51.5,20.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12082,12082,51.5,21.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12083,12083,51.5,22.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12084,12084,51.5,23.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12437,12437,50.5,16.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12438,12438,50.5,17.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12439,12439,50.5,18.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12440,12440,50.5,19.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12441,12441,50.5,20.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12442,12442,50.5,21.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12443,12443,50.5,22.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12444,12444,50.5,23.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12801,12801,49.5,20.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12802,12802,49.5,21.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
14,1940.12803,12803,49.5,22.5,POL,1940,1949,0,1,0,0,0,1,1,0,0,0,0,0,0
16,1980.4703,4703,71.5,-157.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.4704,4704,71.5,-156.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.4705,4705,71.5,-155.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.4706,4706,71.5,-154.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5058,5058,70.5,-162.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5059,5059,70.5,-161.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5060,5060,70.5,-160.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5061,5061,70.5,-159.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5062,5062,70.5,-158.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5063,5063,70.5,-157.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5064,5064,70.5,-156.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5065,5065,70.5,-155.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5066,5066,70.5,-154.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5067,5067,70.5,-153.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5068,5068,70.5,-152.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5069,5069,70.5,-151.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5070,5070,70.5,-150.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5071,5071,70.5,-149.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5072,5072,70.5,-148.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5073,5073,70.5,-147.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5074,5074,70.5,-146.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5075,5075,70.5,-145.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5076,5076,70.5,-144.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5077,5077,70.5,-143.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5078,5078,70.5,-142.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5417,5417,69.5,-163.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5418,5418,69.5,-162.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5419,5419,69.5,-161.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5420,5420,69.5,-160.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5421,5421,69.5,-159.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5422,5422,69.5,-158.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5423,5423,69.5,-157.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5424,5424,69.5,-156.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5425,5425,69.5,-155.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5426,5426,69.5,-154.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5427,5427,69.5,-153.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5428,5428,69.5,-152.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5429,5429,69.5,-151.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5430,5430,69.5,-150.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5431,5431,69.5,-149.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5432,5432,69.5,-148.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5433,5433,69.5,-147.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5434,5434,69.5,-146.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5435,5435,69.5,-145.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5436,5436,69.5,-144.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5437,5437,69.5,-143.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5438,5438,69.5,-142.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5439,5439,69.5,-141.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5774,5774,68.5,-166.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5775,5775,68.5,-165.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5776,5776,68.5,-164.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5777,5777,68.5,-163.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5778,5778,68.5,-162.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5779,5779,68.5,-161.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5780,5780,68.5,-160.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5781,5781,68.5,-159.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5782,5782,68.5,-158.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5783,5783,68.5,-157.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5784,5784,68.5,-156.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5785,5785,68.5,-155.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5786,5786,68.5,-154.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5787,5787,68.5,-153.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5788,5788,68.5,-152.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
16,1980.5789,5789,68.5,-151.5,USA,1980,1982,0,-9999,-9999,-9999,-9999,1,0,0,0,0,1,0,0
